decision_date,effective_start_date,fund_id,universe,method,ticker,target_weight
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,AMGN,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,AMT,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,BA,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,BCH-USD,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,BTC-USD,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,CAT,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,CCI,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,CMCSA,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,COP,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,CVX,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,D,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,DD,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,DIS,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,DOW,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,DUK,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,EA,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,EOS-USD,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,ETC-USD,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,ETH-USD,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,GE,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,GILD,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,GS,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,INTC,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,KO,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,LTC-USD,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,MMM,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,MRK,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,MS,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,NEE,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,NEM,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,NKE,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,NUE,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,NVDA,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,O,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,OXY,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,PLD,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,PSA,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,QCOM,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,SBUX,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,SHW,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,SLB,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,SO,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,T,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,TMUS,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,TRX-USD,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,TTWO,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,UPS,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,USB,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,V,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,WFC,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,WMT,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,XLM-USD,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,XOM,0.016666666666666666
2023-10-31,2023-11-01,combined_equal_weight,Combined,equal_weight,XRP-USD,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,ABBV,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,ABT,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,ADA-USD,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,ADBE,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,AEP,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,AMD,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,AMGN,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,AMT,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,BA,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,BCH-USD,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,BTC-USD,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,CAT,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,CCI,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,CMCSA,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,COP,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,CVX,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,D,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,DD,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,DIS,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,DOW,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,DUK,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,EA,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,EOS-USD,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,ETC-USD,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,ETH-USD,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,GE,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,GILD,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,GS,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,INTC,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,KO,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,LTC-USD,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,MMM,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,MRK,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,MS,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,NEE,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,NEM,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,NKE,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,NUE,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,NVDA,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,O,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,OXY,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,PLD,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,PSA,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,QCOM,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,SBUX,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,SHW,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,SLB,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,SO,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,T,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,TMUS,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,TRX-USD,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,TTWO,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,UPS,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,USB,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,V,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,WFC,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,WMT,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,XLM-USD,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,XOM,0.016666666666666666
2023-11-30,2023-12-01,combined_equal_weight,Combined,equal_weight,XRP-USD,0.016666666666666666
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,ABBV,0.0190177490217301
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,ABT,0.015608681820460393
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,ADA-USD,0.027449557688596554
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,ADBE,0.013405568215819594
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,AEP,0.01689932251102827
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,AMD,0.012068247509590924
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,AMGN,0.016633346741875346
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,AMT,0.013118009327671576
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,BA,0.00771004751628357
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,BCH-USD,0.027251195457093834
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,BTC-USD,0.04047554371848664
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,CAT,0.012949224404447622
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,CCI,0.013866282610598094
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,CMCSA,0.014659167404131557
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,COP,0.008758588778863133
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,CVX,0.00947561390716971
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,D,0.013552507169504771
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,DD,0.01119886107196716
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,DIS,0.012784381827304733
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,DOW,0.009554759655574119
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,DUK,0.013536453842708887
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,EA,0.02285372418123249
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,EOS-USD,0.028843628787117558
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,ETC-USD,0.029847951532982937
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,ETH-USD,0.029906571071973368
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,GE,0.010347919505911478
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,GILD,0.025413101151292694
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,GS,0.010477824661356073
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,INTC,0.01168601029847012
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,KO,0.01584252443791148
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,LTC-USD,0.02993630108466704
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,MMM,0.01581397944803437
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,MRK,0.019123114794668446
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,MS,0.009263057825852496
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,NEE,0.013788126226099217
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,NEM,0.027467540235669052
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,NKE,0.014491969721544614
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,NUE,0.011504605751905147
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,NVDA,0.010655441404432286
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,O,0.010997854174980917
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,OXY,0.0068466726741637195
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,PLD,0.011937588634692391
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,PSA,0.018214263982596263
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,QCOM,0.012034655521583285
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,SBUX,0.012054019604680492
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,SHW,0.014027348227712115
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,SLB,0.008584896353712719
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,SO,0.012445529057475759
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,T,0.01532483123736
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,TMUS,0.015958044699413722
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,TRX-USD,0.031954472939638774
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,TTWO,0.022178111187866535
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,UPS,0.016759263512324225
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,USB,0.009961886334701048
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,V,0.012140940020010621
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,WFC,0.009375327949968591
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,WMT,0.025448825339319987
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,XLM-USD,0.027442028317268777
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,XOM,0.011528023029547418
2020-12-31,2021-01-04,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,XRP-USD,0.027548914878955028
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,ABBV,0.01908321907467363
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,ABT,0.01605415196144438
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,ADA-USD,0.025578126024197307
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,ADBE,0.013652680823819211
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,AEP,0.017390575496531977
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,AMD,0.01229548926976543
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,AMGN,0.016897351153368167
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,AMT,0.013491705268902341
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,BA,0.007849967432785081
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,BCH-USD,0.026183974704365322
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,BTC-USD,0.03819865092140223
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,CAT,0.01318191916349891
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,CCI,0.014265013181712825
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,CMCSA,0.014780437658045684
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,COP,0.008897735773375522
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,CVX,0.00965650095904794
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,D,0.013986764379975775
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,DD,0.01131718419285722
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,DIS,0.012960480113763046
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,DOW,0.009696834033296959
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,DUK,0.0139578930146012
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,EA,0.023410950201924616
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,EOS-USD,0.028240932357404977
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,ETC-USD,0.029119362546435976
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,ETH-USD,0.0284458123097695
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,GE,0.010593637224614611
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,GILD,0.025915417014906586
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,GS,0.010707891007805536
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,INTC,0.011911375360935015
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,KO,0.01622281457116286
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,LTC-USD,0.0288464713377512
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,MMM,0.01650739812885946
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,MRK,0.019370849812336076
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,MS,0.0094224019519345
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,NEE,0.013793154721034581
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,NEM,0.02769573648660066
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,NKE,0.014705170649693048
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,NUE,0.011698371259095227
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,NVDA,0.010903328322150307
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,O,0.011296043648123585
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,OXY,0.006981255047967641
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,PLD,0.012235587481697771
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,PSA,0.018707504136788743
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,QCOM,0.012169448417932452
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,SBUX,0.012197788158802243
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,SHW,0.014370595272486044
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,SLB,0.008708681028631959
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,SO,0.012697287630354779
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,T,0.015791756774996914
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,TMUS,0.016045895018334304
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,TRX-USD,0.03192291038593409
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,TTWO,0.022274771227267974
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,UPS,0.01708690038496514
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,USB,0.010143434923439769
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,V,0.012396902265076762
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,WFC,0.009470791413326947
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,WMT,0.0259096975692125
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,XLM-USD,0.023315456174035444
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,XOM,0.011715715270286097
2021-01-29,2021-02-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,XRP-USD,0.027673847904493887
2021-02-26,2021-03-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,ABBV,0.01938035676748871
2021-02-26,2021-03-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,ABT,0.01633069797042112
2021-02-26,2021-03-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,ADA-USD,0.02533784571652467
2021-02-26,2021-03-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,ADBE,0.01377121343933089
2021-02-26,2021-03-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,AEP,0.017687012444494686
2021-02-26,2021-03-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,AMD,0.012412632816245415
2021-02-26,2021-03-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,AMGN,0.017186099894730092
2021-02-26,2021-03-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,AMT,0.013670795666655881
2021-02-26,2021-03-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,BA,0.007930766129744513
2021-02-26,2021-03-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,BCH-USD,0.02550854442516476
2021-02-26,2021-03-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,BTC-USD,0.03683936915678996
2021-02-26,2021-03-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,CAT,0.013337121770182224
2021-02-26,2021-03-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,CCI,0.014480781354261053
2021-02-26,2021-03-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,CMCSA,0.014992543094480403
2021-02-26,2021-03-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,COP,0.009000036765929103
2021-02-26,2021-03-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,CVX,0.009801643796288666
2021-02-26,2021-03-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,D,0.014209782635468701
2021-02-26,2021-03-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,DD,0.011481193955743006
2021-02-26,2021-03-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,DIS,0.013041522029716954
2021-02-26,2021-03-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,DOW,0.009799933829450509
2021-02-26,2021-03-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,DUK,0.014249487375301245
2021-02-26,2021-03-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,EA,0.023658046082797084
2021-02-26,2021-03-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,EOS-USD,0.02715615527858321
2021-02-26,2021-03-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,ETC-USD,0.027686890201558657
2021-02-26,2021-03-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,ETH-USD,0.02802163950078359
2021-02-26,2021-03-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,GE,0.010682686817086076
2021-02-26,2021-03-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,GILD,0.026038972212089822
2021-02-26,2021-03-01,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,GS,0.010814868748380248
