date,decision_date,effective_start_date,fund_id,universe,method,return,growth_of_one,drawdown
2021-01-04,2020-12-31,2021-01-04,combined_equal_weight,Combined,equal_weight,-0.0038907547941801576,0.9961092452058199,0.0
2021-01-05,2020-12-31,2021-01-04,combined_equal_weight,Combined,equal_weight,0.018935846474633637,1.0149714169450006,0.0
2021-01-06,2020-12-31,2021-01-04,combined_equal_weight,Combined,equal_weight,0.04682554464297435,1.0624980063405016,0.0
2021-01-07,2020-12-31,2021-01-04,combined_equal_weight,Combined,equal_weight,0.007500963904495402,1.07046776553466,0.0
2021-01-08,2020-12-31,2021-01-04,combined_equal_weight,Combined,equal_weight,0.00014837913623014682,1.0706266006170724,0.0
2021-01-11,2020-12-31,2021-01-04,combined_equal_weight,Combined,equal_weight,-0.023976108236173053,1.0449571413601515,-0.02397610823617302
2021-01-12,2020-12-31,2021-01-04,combined_equal_weight,Combined,equal_weight,0.0014124661877677705,1.0464331079899891,-0.022597507490603075
2021-01-13,2020-12-31,2021-01-04,combined_equal_weight,Combined,equal_weight,0.014305437693911,1.0614027916171855,-0.008615337032136683
2021-01-14,2020-12-31,2021-01-04,combined_equal_weight,Combined,equal_weight,0.006223589963405873,1.0680085273782252,-0.0024453653938154574
2021-01-15,2020-12-31,2021-01-04,combined_equal_weight,Combined,equal_weight,-0.018017192270282752,1.0487660123941502,-0.020418499045626648
2021-01-19,2020-12-31,2021-01-04,combined_equal_weight,Combined,equal_weight,0.00773851392355963,1.0568819027836185,-0.012837993961229754
2021-01-20,2020-12-31,2021-01-04,combined_equal_weight,Combined,equal_weight,0.005089689031193294,1.062261103011483,-0.007813646327083368
2021-01-21,2020-12-31,2021-01-04,combined_equal_weight,Combined,equal_weight,-0.03155162323514964,1.0287450409119103,-0.039118736337228066
2021-01-22,2020-12-31,2021-01-04,combined_equal_weight,Combined,equal_weight,0.007923676220714906,1.0368964835297625,-0.031505024317412866
2021-01-25,2020-12-31,2021-01-04,combined_equal_weight,Combined,equal_weight,-0.0027781218558745927,1.034015858746589,-0.03419562137666121
2021-01-26,2020-12-31,2021-01-04,combined_equal_weight,Combined,equal_weight,-0.004887780413148798,1.0289618162853222,-0.03891626110142976
2021-01-27,2020-12-31,2021-01-04,combined_equal_weight,Combined,equal_weight,-0.03425224570112072,0.9937175633368459,-0.07183553746553539
2021-01-28,2020-12-31,2021-01-04,combined_equal_weight,Combined,equal_weight,0.026071046857366935,1.0196248204935892,-0.047637318271456675
2021-01-29,2020-12-31,2021-01-04,combined_equal_weight,Combined,equal_weight,-0.007470618717091116,1.0120075922251992,-0.05475205674703687
2021-02-01,2021-01-29,2021-02-01,combined_equal_weight,Combined,equal_weight,0.010204431715737181,1.0223345545958689,-0.04510633865567104
2021-02-02,2021-01-29,2021-02-01,combined_equal_weight,Combined,equal_weight,0.02165809971638538,1.0444763783228126,-0.024425156519731206
2021-02-03,2021-01-29,2021-02-01,combined_equal_weight,Combined,equal_weight,0.009589675205373674,1.0544925675506134,-0.015069710632222177
2021-02-04,2021-01-29,2021-02-01,combined_equal_weight,Combined,equal_weight,0.00366481347617488,1.0583570861226992,-0.011460124834654306
2021-02-05,2021-01-29,2021-02-01,combined_equal_weight,Combined,equal_weight,0.02035155025922555,1.0798962935531329,0.0
2021-02-08,2021-01-29,2021-02-01,combined_equal_weight,Combined,equal_weight,0.025661294678188555,1.1076078305638832,0.0
2021-02-09,2021-01-29,2021-02-01,combined_equal_weight,Combined,equal_weight,0.010060418581111223,1.1187508289630725,0.0
2021-02-10,2021-01-29,2021-02-01,combined_equal_weight,Combined,equal_weight,0.01121330356879997,1.1312957216260822,0.0
2021-02-11,2021-01-29,2021-02-01,combined_equal_weight,Combined,equal_weight,0.0149239159823788,1.1481790839268544,0.0
2021-02-12,2021-01-29,2021-02-01,combined_equal_weight,Combined,equal_weight,0.013922858758990003,1.1641650191423945,0.0
2021-02-16,2021-01-29,2021-02-01,combined_equal_weight,Combined,equal_weight,0.0008342773644169582,1.165136255666311,0.0
2021-02-17,2021-01-29,2021-02-01,combined_equal_weight,Combined,equal_weight,0.011514209321954766,1.1785518784026514,0.0
2021-02-18,2021-01-29,2021-02-01,combined_equal_weight,Combined,equal_weight,-0.004112435878182396,1.173705159373609,-0.004112435878182441
2021-02-19,2021-01-29,2021-02-01,combined_equal_weight,Combined,equal_weight,0.012920433262515879,1.1888699385551662,0.0
2021-02-22,2021-01-29,2021-02-01,combined_equal_weight,Combined,equal_weight,-0.01318950939438635,1.1731893273318894,-0.013189509394386234
2021-02-23,2021-01-29,2021-02-01,combined_equal_weight,Combined,equal_weight,-0.03642049809562561,1.13046118766999,-0.04912963898823153
2021-02-24,2021-01-29,2021-02-01,combined_equal_weight,Combined,equal_weight,0.02185891301140051,1.1551718404340325,-0.028344646481756386
2021-02-25,2021-01-29,2021-02-01,combined_equal_weight,Combined,equal_weight,-0.025190186388087985,1.1260728464632286,-0.052820825941864546
2021-02-26,2021-01-29,2021-02-01,combined_equal_weight,Combined,equal_weight,-0.007920962386525426,1.1171532658019057,-0.06032339655287933
2021-03-01,2021-02-26,2021-03-01,combined_equal_weight,Combined,equal_weight,0.027648109503017656,1.1480404416264505,-0.03434311492334963
2021-03-02,2021-02-26,2021-03-01,combined_equal_weight,Combined,equal_weight,-0.005051223358201522,1.142241432931547,-0.03922086353725707
2021-03-03,2021-02-26,2021-03-01,combined_equal_weight,Combined,equal_weight,5.691690167493465e-05,1.142306445774874,-0.039166178965615805
2021-03-04,2021-02-26,2021-03-01,combined_equal_weight,Combined,equal_weight,-0.0089378430355869,1.132096690063999,-0.04775396084130423
2021-03-05,2021-02-26,2021-03-01,combined_equal_weight,Combined,equal_weight,0.012893922421377213,1.146693856959182,-0.03547577428632842
2021-03-08,2021-02-26,2021-03-01,combined_equal_weight,Combined,equal_weight,0.0051390671605785684,1.1525867937027183,-0.030519019512380674
2021-03-09,2021-02-26,2021-03-01,combined_equal_weight,Combined,equal_weight,0.012274318469443258,1.1667340110723,-0.018619301207807526
2021-03-10,2021-02-26,2021-03-01,combined_equal_weight,Combined,equal_weight,0.003389433711714922,1.1706885786620327,-0.015292976383294965
2021-03-11,2021-02-26,2021-03-01,combined_equal_weight,Combined,equal_weight,0.004440027839439726,1.175886468542606,-0.010920849784745168
2021-03-12,2021-02-26,2021-03-01,combined_equal_weight,Combined,equal_weight,0.002929897796534287,1.1793316957157634,-0.008022948961931564
2021-03-15,2021-02-26,2021-03-01,combined_equal_weight,Combined,equal_weight,-0.0020005157583132347,1.1769724240742057,-0.010007414684418348
2021-03-16,2021-02-26,2021-03-01,combined_equal_weight,Combined,equal_weight,0.005728843658630812,1.1837151150822467,-0.004335901939941489
2021-03-17,2021-02-26,2021-03-01,combined_equal_weight,Combined,equal_weight,0.007090152205412336,1.192107835416027,0.0
2021-03-18,2021-02-26,2021-03-01,combined_equal_weight,Combined,equal_weight,-0.014963008000333108,1.1742703163374373,-0.014963008000333122
2021-03-19,2021-02-26,2021-03-01,combined_equal_weight,Combined,equal_weight,-0.0008655486522000238,1.173253928247813,-0.01581560544112559
2021-03-22,2021-02-26,2021-03-01,combined_equal_weight,Combined,equal_weight,-0.0009142788616752389,1.1721812469818385,-0.016715424429061376
2021-03-23,2021-02-26,2021-03-01,combined_equal_weight,Combined,equal_weight,-0.005798140521023981,1.1653847753957287,-0.02241664657037712
2021-03-24,2021-02-26,2021-03-01,combined_equal_weight,Combined,equal_weight,-0.014092748822480277,1.1489613004745343,-0.03619348322329863
2021-03-25,2021-02-26,2021-03-01,combined_equal_weight,Combined,equal_weight,0.005947801689248594,1.1557950944383781,-0.03046095319470521
2021-03-26,2021-02-26,2021-03-01,combined_equal_weight,Combined,equal_weight,0.030651241674515654,1.1912216492042287,-0.000743377558196423
2021-03-29,2021-02-26,2021-03-01,combined_equal_weight,Combined,equal_weight,0.00736153587294559,1.1999908701074748,0.0
2021-03-30,2021-02-26,2021-03-01,combined_equal_weight,Combined,equal_weight,-0.0003770868341113969,1.1995383693493034,-0.0003770868341114175
2021-03-31,2021-02-26,2021-03-01,combined_equal_weight,Combined,equal_weight,0.01182158627449126,1.2137188156721288,0.0
2021-04-01,2021-03-31,2021-04-01,combined_equal_weight,Combined,equal_weight,0.014672578757863942,1.2315272005849793,0.0
2021-04-05,2021-03-31,2021-04-01,combined_equal_weight,Combined,equal_weight,0.023279357597136986,1.2601963626779982,0.0
2021-04-06,2021-03-31,2021-04-01,combined_equal_weight,Combined,equal_weight,0.007587666348007159,1.269758312210971,0.0
2021-04-07,2021-03-31,2021-04-01,combined_equal_weight,Combined,equal_weight,-0.016049060345336062,1.2493798844343051,-0.01604906034533604
2021-04-08,2021-03-31,2021-04-01,combined_equal_weight,Combined,equal_weight,0.010903703340729359,1.2630027520540514,-0.005320351197509732
2021-04-09,2021-03-31,2021-04-01,combined_equal_weight,Combined,equal_weight,-0.0029210465955181964,1.259313462165034,-0.008225856799275455
2021-04-12,2021-03-31,2021-04-01,combined_equal_weight,Combined,equal_weight,3.663406188613881e-05,1.2593595959323407,-0.008189524083936472
2021-04-13,2021-03-31,2021-04-01,combined_equal_weight,Combined,equal_weight,0.02268126409590627,1.287923463519396,0.0
2021-04-14,2021-03-31,2021-04-01,combined_equal_weight,Combined,equal_weight,0.007794298856378145,1.2979619238982076,0.0
2021-04-15,2021-03-31,2021-04-01,combined_equal_weight,Combined,equal_weight,0.01904186088000599,1.3226775342806223,0.0
2021-04-16,2021-03-31,2021-04-01,combined_equal_weight,Combined,equal_weight,0.014763272899412962,1.3422045836771297,0.0
2021-04-19,2021-03-31,2021-04-01,combined_equal_weight,Combined,equal_weight,-0.01762739095576338,1.3185450187380352,-0.01762739095576349
2021-04-20,2021-03-31,2021-04-01,combined_equal_weight,Combined,equal_weight,1.2220841234531757e-05,1.3185611324673698,-0.017615385536075112
2021-04-21,2021-03-31,2021-04-01,combined_equal_weight,Combined,equal_weight,-0.0007908267866470744,1.3175183790039828,-0.018392281603983207
2021-04-22,2021-03-31,2021-04-01,combined_equal_weight,Combined,equal_weight,-0.016687288036353692,1.2955325703203535,-0.03477265233956561
2021-04-23,2021-03-31,2021-04-01,combined_equal_weight,Combined,equal_weight,0.003473360350232346,1.300032421782539,-0.0314200699412418
2021-04-26,2021-03-31,2021-04-01,combined_equal_weight,Combined,equal_weight,0.030800515598112883,1.3400740906677044,-0.0015873086974479422
2021-04-27,2021-03-31,2021-04-01,combined_equal_weight,Combined,equal_weight,0.009656461130173079,1.353014464035789,0.0
2021-04-28,2021-03-31,2021-04-01,combined_equal_weight,Combined,equal_weight,0.0013114896637035534,1.3547889285202135,0.0
2021-04-29,2021-03-31,2021-04-01,combined_equal_weight,Combined,equal_weight,0.004789403755794167,1.3612775597027764,0.0
2021-04-30,2021-03-31,2021-04-01,combined_equal_weight,Combined,equal_weight,0.012333922440587338,1.3780674515442626,0.0
2021-05-03,2021-04-30,2021-05-03,combined_equal_weight,Combined,equal_weight,0.01544405454342334,1.3993504004304287,0.0
2021-05-04,2021-04-30,2021-05-03,combined_equal_weight,Combined,equal_weight,-0.004839310008475976,1.392578510032261,-0.004839310008475928
2021-05-05,2021-04-30,2021-05-03,combined_equal_weight,Combined,equal_weight,0.045892196771010293,1.4564869970337417,0.0
2021-05-06,2021-04-30,2021-05-03,combined_equal_weight,Combined,equal_weight,0.031043948969687978,1.501702105044671,0.0
2021-05-07,2021-04-30,2021-05-03,combined_equal_weight,Combined,equal_weight,-0.0034424290476482676,1.4965326020973508,-0.0034424290476482433
2021-05-10,2021-04-30,2021-05-03,combined_equal_weight,Combined,equal_weight,-0.0180202249491746,1.469564747963783,-0.02140062065101256
2021-05-11,2021-04-30,2021-05-03,combined_equal_weight,Combined,equal_weight,0.017975473947352688,1.495980870804754,-0.0038098330026292704
2021-05-12,2021-04-30,2021-05-03,combined_equal_weight,Combined,equal_weight,-0.05525447615310902,1.4133212314533654,-0.05885379882894726
2021-05-13,2021-04-30,2021-05-03,combined_equal_weight,Combined,equal_weight,0.018497822751381978,1.4394645970835545,-0.04144464321654873
2021-05-14,2021-04-30,2021-05-03,combined_equal_weight,Combined,equal_weight,0.023847551264784286,1.4737923028563464,-0.018585445205521856
2021-05-17,2021-04-30,2021-05-03,combined_equal_weight,Combined,equal_weight,-0.010931679635632113,1.4576812775520602,-0.029313954708281686
2021-05-18,2021-04-30,2021-05-03,combined_equal_weight,Combined,equal_weight,-0.004727438543206439,1.4507901788968502,-0.0339028133321464
2021-05-19,2021-04-30,2021-05-03,combined_equal_weight,Combined,equal_weight,-0.06551031751177068,1.355748453634359,-0.09719214677798593
2021-05-20,2021-04-30,2021-05-03,combined_equal_weight,Combined,equal_weight,0.029592711083539353,1.3958687259247158,-0.07047561481363651
2021-05-21,2021-04-30,2021-05-03,combined_equal_weight,Combined,equal_weight,-0.02084772273306948,1.3667680417548744,-0.08985408146962859
2021-05-24,2021-04-30,2021-05-03,combined_equal_weight,Combined,equal_weight,0.04342141353808043,1.4261150421065452,-0.05033425916112533
2021-05-25,2021-04-30,2021-05-03,combined_equal_weight,Combined,equal_weight,-0.002822219894712328,1.4220902318625637,-0.053014424708247465
2021-05-26,2021-04-30,2021-05-03,combined_equal_weight,Combined,equal_weight,0.014938209570737063,1.4433337137746247,-0.038868155724074205
2021-05-27,2021-04-30,2021-05-03,combined_equal_weight,Combined,equal_weight,-0.004818460165022231,1.4363790677699682,-0.04349933122905203
2021-05-28,2021-04-30,2021-05-03,combined_equal_weight,Combined,equal_weight,-0.012979098736480765,1.4177361620263675,-0.0559138478505401
2021-06-01,2021-05-28,2021-06-01,combined_equal_weight,Combined,equal_weight,0.0019320991050394568,1.4204753687962008,-0.054089779840891916
2021-06-02,2021-05-28,2021-06-01,combined_equal_weight,Combined,equal_weight,0.0058717209037863,1.4288160037124753,-0.04853565902807844
2021-06-03,2021-05-28,2021-06-01,combined_equal_weight,Combined,equal_weight,0.006960525151493909,1.438761313443173,-0.04191296755199381
2021-06-04,2021-05-28,2021-06-01,combined_equal_weight,Combined,equal_weight,-0.006410127532746653,1.4295386699348203,-0.04805442761745626
2021-06-07,2021-05-28,2021-06-01,combined_equal_weight,Combined,equal_weight,-0.014677621244462645,1.4085564427832042,-0.062026724174230274
2021-06-08,2021-05-28,2021-06-01,combined_equal_weight,Combined,equal_weight,-0.0022920555433239703,1.4053279531804383,-0.06417661102057648
2021-06-09,2021-05-28,2021-06-01,combined_equal_weight,Combined,equal_weight,0.006059146717764941,1.413843041435335,-0.05850631980483412
2021-06-10,2021-05-28,2021-06-01,combined_equal_weight,Combined,equal_weight,-0.004179762112068949,1.407933513858331,-0.062441539418066294
2021-06-11,2021-05-28,2021-06-01,combined_equal_weight,Combined,equal_weight,-0.005259946352155204,1.400527859108035,-0.06737304662273647
2021-06-14,2021-05-28,2021-06-01,combined_equal_weight,Combined,equal_weight,0.0005924254516458218,1.4013575674575096,-0.06682053467866489
2021-06-15,2021-05-28,2021-06-01,combined_equal_weight,Combined,equal_weight,0.0005508898589561634,1.4021295611301934,-0.06630645557463322
2021-06-16,2021-05-28,2021-06-01,combined_equal_weight,Combined,equal_weight,-0.016818177195426973,1.3785482977201595,-0.08200947905100531
2021-06-17,2021-05-28,2021-06-01,combined_equal_weight,Combined,equal_weight,-0.00599699401890591,1.3702811518239588,-0.08751466271454877
2021-06-18,2021-05-28,2021-06-01,combined_equal_weight,Combined,equal_weight,-0.021056399023819623,1.3414279651163343,-0.10672831807981586
2021-06-21,2021-05-28,2021-06-01,combined_equal_weight,Combined,equal_weight,-0.011228076069733542,1.3263663098819403,-0.11675804047535454
2021-06-22,2021-05-28,2021-06-01,combined_equal_weight,Combined,equal_weight,-0.0022507126393714267,1.3233810404638526,-0.1187459643172798
2021-06-23,2021-05-28,2021-06-01,combined_equal_weight,Combined,equal_weight,0.006043867928924043,1.3313793806920582,-0.11341978131378216
2021-06-24,2021-05-28,2021-06-01,combined_equal_weight,Combined,equal_weight,0.014283745514719488,1.3503964649494085,-0.10075609509168382
2021-06-25,2021-05-28,2021-06-01,combined_equal_weight,Combined,equal_weight,-0.0029970768460659113,1.3463492229712994,-0.10345119817805037
2021-06-28,2021-05-28,2021-06-01,combined_equal_weight,Combined,equal_weight,0.00028686348868458487,1.3467354414063888,-0.10319401106098369
2021-06-29,2021-05-28,2021-06-01,combined_equal_weight,Combined,equal_weight,0.008056440129902698,1.3575853348608973,-0.09596894730295846
2021-06-30,2021-05-28,2021-06-01,combined_equal_weight,Combined,equal_weight,0.004860100399554912,1.3641833358892848,-0.09157526562253537
2021-07-01,2021-06-30,2021-07-01,combined_equal_weight,Combined,equal_weight,-0.0033192767515803833,1.359655233857574,-0.09459057872391508
2021-07-02,2021-06-30,2021-07-01,combined_equal_weight,Combined,equal_weight,0.0042226000444228,1.3653965141084607,-0.09076739686141388
2021-07-06,2021-06-30,2021-07-01,combined_equal_weight,Combined,equal_weight,-0.004456368982147078,1.359311803434656,-0.09481927283159752
2021-07-07,2021-06-30,2021-07-01,combined_equal_weight,Combined,equal_weight,-0.002064150118545755,1.3565059798144559,-0.09668770173688745
2021-07-08,2021-06-30,2021-07-01,combined_equal_weight,Combined,equal_weight,-0.01382753806143881,1.3377488417480021,-0.10917828692248643
2021-07-09,2021-06-30,2021-07-01,combined_equal_weight,Combined,equal_weight,0.015066358575065747,1.3579038454811563,-0.09575684756680636
2021-07-12,2021-06-30,2021-07-01,combined_equal_weight,Combined,equal_weight,0.0003629499445549797,1.3583966966065846,-0.09542865256476651
2021-07-13,2021-06-30,2021-07-01,combined_equal_weight,Combined,equal_weight,-0.009152874003879204,1.3459634627952588,-0.10370808013536048
2021-07-14,2021-06-30,2021-07-01,combined_equal_weight,Combined,equal_weight,-0.00029671169823283647,1.3455640996904534,-0.10397402043301596
2021-07-15,2021-06-30,2021-07-01,combined_equal_weight,Combined,equal_weight,-0.005926915110478164,1.3375890554958811,-0.10928469035069244
2021-07-16,2021-06-30,2021-07-01,combined_equal_weight,Combined,equal_weight,-0.011255169923300702,1.3225342633887278,-0.11930984251408072
2021-07-19,2021-06-30,2021-07-01,combined_equal_weight,Combined,equal_weight,-0.021631175612085243,1.2939262924843664,-0.1383602059704937
2021-07-20,2021-06-30,2021-07-01,combined_equal_weight,Combined,equal_weight,0.0038223734407040106,1.2988721619789871,-0.13506669690634177
2021-07-21,2021-06-30,2021-07-01,combined_equal_weight,Combined,equal_weight,0.01947568977556369,1.3241685932638056,-0.118221524218736
2021-07-22,2021-06-30,2021-07-01,combined_equal_weight,Combined,equal_weight,0.004038689909869517,1.329516499600386,-0.11466029438585823
2021-07-23,2021-06-30,2021-07-01,combined_equal_weight,Combined,equal_weight,0.009003177527418567,1.3414863726719206,-0.10668942384414148
2021-07-26,2021-06-30,2021-07-01,combined_equal_weight,Combined,equal_weight,0.008081528935874055,1.3523276336097494,-0.09947010857421568
2021-07-27,2021-06-30,2021-07-01,combined_equal_weight,Combined,equal_weight,0.0025721215462906734,1.3558059846538013,-0.09715383623740059
2021-07-28,2021-06-30,2021-07-01,combined_equal_weight,Combined,equal_weight,0.005801781497373432,1.3636720747295938,-0.09191572006950821
2021-07-29,2021-06-30,2021-07-01,combined_equal_weight,Combined,equal_weight,0.008287916243945015,1.3749740746691594,-0.0843895936150012
2021-07-30,2021-06-30,2021-07-01,combined_equal_weight,Combined,equal_weight,0.0002946503033161867,1.3753792111973124,-0.08411980873104052
2021-08-02,2021-07-30,2021-08-02,combined_equal_weight,Combined,equal_weight,-0.00041449549998878624,1.374809122703493,-0.08449943694885031
2021-08-03,2021-07-30,2021-08-02,combined_equal_weight,Combined,equal_weight,0.0028288713338388777,1.3786982808202093,-0.0819096036499215
2021-08-04,2021-07-30,2021-08-02,combined_equal_weight,Combined,equal_weight,-0.0007458405075578157,1.3776699917946733,-0.08259435265711912
2021-08-05,2021-07-30,2021-08-02,combined_equal_weight,Combined,equal_weight,0.006739600736358058,1.386954937485831,-0.07641140488074805
2021-08-06,2021-07-30,2021-08-02,combined_equal_weight,Combined,equal_weight,0.006646527998350582,1.3961733723102812,-0.07027274742433065
2021-08-09,2021-07-30,2021-08-02,combined_equal_weight,Combined,equal_weight,0.0073153135994376275,1.4063868183679153,-0.06347150100979604
2021-08-10,2021-07-30,2021-08-02,combined_equal_weight,Combined,equal_weight,0.008603524619973692,1.41848670198495,-0.05541405501142693
2021-08-11,2021-07-30,2021-08-02,combined_equal_weight,Combined,equal_weight,0.018826363374261884,1.4451916480780769,-0.037630936772851564
2021-08-12,2021-07-30,2021-08-02,combined_equal_weight,Combined,equal_weight,-0.0026252192063192835,1.44139770320673,-0.04015736652120305
2021-08-13,2021-07-30,2021-08-02,combined_equal_weight,Combined,equal_weight,0.020129817437664854,1.470412775827351,-0.020835909540387276
2021-08-16,2021-07-30,2021-08-02,combined_equal_weight,Combined,equal_weight,-0.010206417890037102,1.4554051285664078,-0.030829667430536167
2021-08-17,2021-07-30,2021-08-02,combined_equal_weight,Combined,equal_weight,-0.017326910114011045,1.430187454724267,-0.04762239466813345
2021-08-18,2021-07-30,2021-08-02,combined_equal_weight,Combined,equal_weight,-0.007485685653352498,1.4194815210128329,-0.054751594044940344
2021-08-19,2021-07-30,2021-08-02,combined_equal_weight,Combined,equal_weight,0.008938631885490583,1.4321697437974228,-0.046302366503761294
2021-08-20,2021-07-30,2021-08-02,combined_equal_weight,Combined,equal_weight,0.011897565649129093,1.449209077344949,-0.03495568629982071
2021-08-23,2021-07-30,2021-08-02,combined_equal_weight,Combined,equal_weight,0.012504528730857112,1.467330753889628,-0.022888261952606515
2021-08-24,2021-07-30,2021-08-02,combined_equal_weight,Combined,equal_weight,-0.01269414672775847,1.4487042420016008,-0.03529186172479515
2021-08-25,2021-07-30,2021-08-02,combined_equal_weight,Combined,equal_weight,0.004514588789403152,1.455244545931702,-0.030936601178691903
2021-08-26,2021-07-30,2021-08-02,combined_equal_weight,Combined,equal_weight,-0.018131699689947083,1.428858488849435,-0.048507367706639326
2021-08-27,2021-07-30,2021-08-02,combined_equal_weight,Combined,equal_weight,0.023798953550937745,1.4628638256564257,-0.02586283874663009
2021-08-30,2021-07-30,2021-08-02,combined_equal_weight,Combined,equal_weight,-0.007717018870763674,1.4515748779084774,-0.033380273602734656
2021-08-31,2021-07-30,2021-08-02,combined_equal_weight,Combined,equal_weight,0.006168923814696464,1.4605295327416221,-0.02741727015280715
2021-09-01,2021-08-31,2021-09-01,combined_equal_weight,Combined,equal_weight,0.007531067699489176,1.4715288795298025,-0.02009268377097395
2021-09-02,2021-08-31,2021-09-01,combined_equal_weight,Combined,equal_weight,0.00768312946211226,1.482834826418467,-0.012563928999515417
2021-09-03,2021-08-31,2021-09-01,combined_equal_weight,Combined,equal_weight,0.005255146579100715,1.4906273407838913,-0.007374807708916631
2021-09-07,2021-08-31,2021-09-01,combined_equal_weight,Combined,equal_weight,-0.03887100606009321,1.43268515638694,-0.045959147573864545
2021-09-08,2021-08-31,2021-09-01,combined_equal_weight,Combined,equal_weight,-0.0014823586030318523,1.4305614032199339,-0.04737337823910226
2021-09-09,2021-08-31,2021-09-01,combined_equal_weight,Combined,equal_weight,-0.004918432983998438,1.423525282828702,-0.05205880843700594
2021-09-10,2021-08-31,2021-09-01,combined_equal_weight,Combined,equal_weight,-0.009854849916388346,1.409496654814241,-0.06140062660942147
2021-09-13,2021-08-31,2021-09-01,combined_equal_weight,Combined,equal_weight,-0.0020669330450443627,1.4065833196015258,-0.0633406486703405
2021-09-14,2021-08-31,2021-09-01,combined_equal_weight,Combined,equal_weight,-0.0021971675541551344,1.4034928203694816,-0.06539864620637792
2021-09-15,2021-08-31,2021-09-01,combined_equal_weight,Combined,equal_weight,0.01250631153171425,1.4210453388135467,-0.05371023051787294
2021-09-16,2021-08-31,2021-09-01,combined_equal_weight,Combined,equal_weight,-0.00774742986187254,1.4100358897205478,-0.061041544135943315
2021-09-17,2021-08-31,2021-09-01,combined_equal_weight,Combined,equal_weight,-0.014290287596920442,1.3898860713344616,-0.07445953051180099
2021-09-20,2021-08-31,2021-09-01,combined_equal_weight,Combined,equal_weight,-0.03197326112246704,1.3454468810452052,-0.10405207762215785
2021-09-21,2021-08-31,2021-09-01,combined_equal_weight,Combined,equal_weight,-0.009154325818808668,1.3331302219242174,-0.11225387682028931
2021-09-22,2021-08-31,2021-09-01,combined_equal_weight,Combined,equal_weight,0.02228527975650352,1.3628394018716483,-0.09247020611247792
2021-09-23,2021-08-31,2021-09-01,combined_equal_weight,Combined,equal_weight,0.012227496358637187,1.3795035156954414,-0.08137338886236334
2021-09-24,2021-08-31,2021-09-01,combined_equal_weight,Combined,equal_weight,-0.010972191812396117,1.364367338515356,-0.09145273624373707
2021-09-27,2021-08-31,2021-09-01,combined_equal_weight,Combined,equal_weight,-0.0011300515451713134,1.3628255330962855,-0.09247944148300602
2021-09-28,2021-08-31,2021-09-01,combined_equal_weight,Combined,equal_weight,-0.013931467625262409,1.3438393733030736,-0.10512253476324562
2021-09-29,2021-08-31,2021-09-01,combined_equal_weight,Combined,equal_weight,0.006598131310457013,1.3527062019482896,-0.09921801574084443
2021-09-30,2021-08-31,2021-09-01,combined_equal_weight,Combined,equal_weight,-0.0035514446158644015,1.3479021407905338,-0.10241709306890934
2021-10-01,2021-09-30,2021-10-01,combined_equal_weight,Combined,equal_weight,0.024591481632230426,1.3810490515278282,-0.08034419949970961
2021-10-04,2021-09-30,2021-10-01,combined_equal_weight,Combined,equal_weight,-0.00481081952268435,1.3744050737889535,-0.08476849757890625
2021-10-05,2021-09-30,2021-10-01,combined_equal_weight,Combined,equal_weight,0.011483188086450932,1.3901876257582446,-0.07425872209395967
2021-10-06,2021-09-30,2021-10-01,combined_equal_weight,Combined,equal_weight,0.005587474761110264,1.3979552640303765,-0.06908616606834173
2021-10-07,2021-09-30,2021-10-01,combined_equal_weight,Combined,equal_weight,0.0052389360784204034,1.405279062299123,-0.06420916799785659
2021-10-08,2021-09-30,2021-10-01,combined_equal_weight,Combined,equal_weight,-0.0023747030400701275,1.4019419418377344,-0.06643139333148174
2021-10-11,2021-09-30,2021-10-01,combined_equal_weight,Combined,equal_weight,-0.004296087379301861,1.3959190767548912,-0.07044208564030285
2021-10-12,2021-09-30,2021-10-01,combined_equal_weight,Combined,equal_weight,-0.005098322002961775,1.3888022318115176,-0.07518127120811025
2021-10-13,2021-09-30,2021-10-01,combined_equal_weight,Combined,equal_weight,0.008408065272775461,1.400479371627565,-0.06740533497094281
2021-10-14,2021-09-30,2021-10-01,combined_equal_weight,Combined,equal_weight,0.011900060022269846,1.4171451602098837,-0.05630740248064847
2021-10-15,2021-09-30,2021-10-01,combined_equal_weight,Combined,equal_weight,0.007837285263774928,1.4282517310906266,-0.04891141439257651
2021-10-18,2021-09-30,2021-10-01,combined_equal_weight,Combined,equal_weight,-0.0005192856469341978,1.4275100604664623,-0.04940530104404539
2021-10-19,2021-09-30,2021-10-01,combined_equal_weight,Combined,equal_weight,0.010329647449427593,1.442255736121592,-0.03958599293653564
2021-10-20,2021-09-30,2021-10-01,combined_equal_weight,Combined,equal_weight,0.016666448080226378,1.466293016466071,-0.023579302752290365
2021-10-21,2021-09-30,2021-10-01,combined_equal_weight,Combined,equal_weight,-0.006035184533763461,1.4574436675311295,-0.029472181842766343
2021-10-22,2021-09-30,2021-10-01,combined_equal_weight,Combined,equal_weight,-0.0008630902758750762,1.4561857620740477,-0.030309834965084104
2021-10-25,2021-09-30,2021-10-01,combined_equal_weight,Combined,equal_weight,0.008726217566526025,1.4688927558511833,-0.021848107612868928
2021-10-26,2021-09-30,2021-10-01,combined_equal_weight,Combined,equal_weight,0.001723280008152014,1.4714240693714609,-0.02016247801178217
