observations,total_return,annualized_return,cagr,annualized_volatility,sharpe_ratio,max_drawdown,final_growth_of_one,base_fund_id,fund_id,universe,method,fusion_rule,tilt_strength,variant_label,evaluation_period,period_start,period_end,rebalance_count,average_one_way_turnover,average_one_way_active_shift_from_base,latest_effective_number_of_holdings,primary_base_fund,primary_fusion_rule,base_annualized_return,base_annualized_volatility,base_sharpe_ratio,base_max_drawdown,base_total_return,base_average_one_way_turnover,delta_annualized_return,delta_annualized_volatility,delta_sharpe_ratio,delta_max_drawdown,delta_total_return,delta_average_one_way_turnover,method_label
753,0.4704461529423789,0.15695434208686387,0.13772879836512186,0.23657072666269566,0.6634563130486155,-0.37674775139463845,1.470446152942379,equity_maximum_sharpe,equity_maximum_sharpe,Equity,maximum_sharpe,base,0.0,Base Fund,full_oos,2021-01-04,2023-12-29,36,0.1362100041745999,0.0,2.948357787840269,False,False,0.15695434208686387,0.23657072666269566,0.6634563130486155,-0.37674775139463845,0.4704461529423789,0.1362100041745999,0.0,0.0,0.0,0.0,0.0,0.0,Maximum Sharpe
753,0.4830277698663299,0.16004426711464909,0.14097742314569195,0.23761522184476522,0.6735438322179819,-0.3703005444947228,1.48302776986633,equity_maximum_sharpe,equity_maximum_sharpe_coverage_rank_sentiment,Equity,maximum_sharpe,coverage_rank,0.25,Coverage-Aware Rank Sentiment,full_oos,2021-01-04,2023-12-29,36,0.14954318550605328,0.04761749109586752,2.7556398333459775,False,True,0.15695434208686387,0.23657072666269566,0.6634563130486155,-0.37674775139463845,0.4704461529423789,0.1362100041745999,0.003089925027785212,0.0010444951820695603,0.010087519169366344,0.006447206899915625,0.012581616923950989,0.013333181331453364,Maximum Sharpe
753,0.4897837008253758,0.16197207227715876,0.1427142700357107,0.2393447186502827,0.6767313404304668,-0.3709470601099728,1.4897837008253758,equity_maximum_sharpe,equity_maximum_sharpe_naive_sentiment,Equity,maximum_sharpe,naive,1.0,Naive Sentiment,full_oos,2021-01-04,2023-12-29,36,0.14095153396191262,0.031070986778268125,2.845968078867014,False,False,0.15695434208686387,0.23657072666269566,0.6634563130486155,-0.37674775139463845,0.4704461529423789,0.1362100041745999,0.005017730190294889,0.0027739919875870434,0.013275027381851268,0.005800691284665649,0.01933754788299691,0.004741529787312709,Maximum Sharpe
753,0.22141581143127986,0.07506145393719242,0.06922688235551933,0.127455210031412,0.5889241712339035,-0.17995004219487476,1.2214158114312799,equity_minimum_variance,equity_minimum_variance,Equity,minimum_variance,base,0.0,Base Fund,full_oos,2021-01-04,2023-12-29,36,0.030637311784723384,0.0,8.783634396480847,False,False,0.07506145393719242,0.127455210031412,0.5889241712339035,-0.17995004219487476,0.22141581143127986,0.030637311784723384,0.0,0.0,0.0,0.0,0.0,0.0,Minimum Variance
753,0.22196855131032,0.07525330607328921,0.06938878998912434,0.12776646691973556,0.5889910544412584,-0.18418848513086727,1.22196855131032,equity_minimum_variance,equity_minimum_variance_coverage_rank_sentiment,Equity,minimum_variance,coverage_rank,0.25,Coverage-Aware Rank Sentiment,full_oos,2021-01-04,2023-12-29,36,0.07446923836465479,0.04923201696621539,8.727943064180351,False,True,0.07506145393719242,0.127455210031412,0.5889241712339035,-0.17995004219487476,0.22141581143127986,0.030637311784723384,0.00019185213609679286,0.00031125688832356335,6.688320735492859e-05,-0.004238442935992515,0.0005527398790401428,0.0438319265799314,Minimum Variance
753,0.21749499888584878,0.07398534327426415,0.06807700285285057,0.12745371801439218,0.5804879169229858,-0.17972475034636448,1.2174949988858488,equity_minimum_variance,equity_minimum_variance_naive_sentiment,Equity,minimum_variance,naive,1.0,Naive Sentiment,full_oos,2021-01-04,2023-12-29,36,0.05004922939863866,0.028760747848302917,8.752417632673223,False,False,0.07506145393719242,0.127455210031412,0.5889241712339035,-0.17995004219487476,0.22141581143127986,0.030637311784723384,-0.001076110662928273,-1.492017019821823e-06,-0.008436254310917657,0.0002252918485102784,-0.003920812545431085,0.019411917613915274,Minimum Variance
753,0.3320494820566,0.1071020781513999,0.10070807279659144,0.14927327664524762,0.7174899657755297,-0.19395230461104163,1.3320494820566,equity_risk_parity,equity_risk_parity,Equity,risk_parity,base,0.0,Base Fund,full_oos,2021-01-04,2023-12-29,36,0.0257757933297295,0.0,45.90308251205456,False,False,0.1071020781513999,0.14927327664524762,0.7174899657755297,-0.19395230461104163,0.3320494820566,0.0257757933297295,0.0,0.0,0.0,0.0,0.0,0.0,Risk Parity
753,0.3269159927766194,0.10568977080838009,0.0992866357141462,0.14846487379853163,0.7118840174397225,-0.18934207791096225,1.3269159927766194,equity_risk_parity,equity_risk_parity_coverage_rank_sentiment,Equity,risk_parity,coverage_rank,0.25,Coverage-Aware Rank Sentiment,full_oos,2021-01-04,2023-12-29,36,0.07089044885547649,0.05227203033712316,46.17583445078179,False,True,0.1071020781513999,0.14927327664524762,0.7174899657755297,-0.19395230461104163,0.3320494820566,0.0257757933297295,-0.0014123073430198085,-0.0008084028467159887,-0.005605948335807187,0.004610226700079378,-0.005133489279980585,0.04511465552574699,Risk Parity
753,0.32644590209742064,0.10564168008309016,0.09915628725081427,0.14894042598146834,0.7092881558982143,-0.189715406415376,1.3264459020974206,equity_risk_parity,equity_risk_parity_naive_sentiment,Equity,risk_parity,naive,1.0,Naive Sentiment,full_oos,2021-01-04,2023-12-29,36,0.0484640704010598,0.032461976466318126,46.338504088984045,False,False,0.1071020781513999,0.14927327664524762,0.7174899657755297,-0.19395230461104163,0.3320494820566,0.0257757933297295,-0.0014603980683097345,-0.0003328506637792772,-0.008201809877315447,0.004236898195665639,-0.005603579959179372,0.022688277071330303,Risk Parity
250,0.24948159668218906,0.23619819231706632,0.2517099450814031,0.1526401699833346,1.54741829980178,-0.10720005169004765,1.249481596682189,combined_equal_weight,combined_equal_weight,Combined,equal_weight,base,0.0,Base Fund,locked_holdout_2023,2023-01-03,2023-12-29,12,0.030354512946464216,0.0,60.000000000000014,False,False,0.23619819231706632,0.1526401699833346,1.54741829980178,-0.10720005169004765,0.24948159668218906,0.030354512946464216,0.0,0.0,0.0,0.0,0.0,0.0,Equal Weight
250,0.25436494643447216,0.24010643065622328,0.2566412173506152,0.15247198668085657,1.5747576711176254,-0.10830405453058523,1.2543649464344722,combined_equal_weight,combined_equal_weight_coverage_rank_sentiment,Combined,equal_weight,coverage_rank,0.25,Coverage-Aware Rank Sentiment,locked_holdout_2023,2023-01-03,2023-12-29,12,0.07689574224331057,0.048165808500679884,58.99984277284528,False,True,0.23619819231706632,0.1526401699833346,1.54741829980178,-0.10720005169004765,0.24948159668218906,0.030354512946464216,0.003908238339156961,-0.00016818330247803104,0.027339371315845407,-0.0011040028405375768,0.004883349752283106,0.046541229296846356,Equal Weight
250,0.2518092181673899,0.2380685354245441,0.2540603893736988,0.15259499534317317,1.5601333116407141,-0.10743937761757816,1.2518092181673899,combined_equal_weight,combined_equal_weight_naive_sentiment,Combined,equal_weight,naive,1.0,Naive Sentiment,locked_holdout_2023,2023-01-03,2023-12-29,12,0.04795039791144708,0.02228455541114065,59.826253456137195,False,False,0.23619819231706632,0.1526401699833346,1.54741829980178,-0.10720005169004765,0.24948159668218906,0.030354512946464216,0.0018703431074777732,-4.51746401614328e-05,0.012715011838934087,-0.0002393259275305093,0.002327621485200826,0.017595884964982867,Equal Weight
250,0.24852471907981344,0.23644896938126095,0.250743695253687,0.15929280570290213,1.484366907456343,-0.10414662491674154,1.2485247190798134,combined_hierarchical_risk_parity,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,base,0.0,Base Fund,locked_holdout_2023,2023-01-03,2023-12-29,12,0.031231004996498928,0.0,54.840810376046235,True,False,0.23644896938126095,0.15929280570290213,1.484366907456343,-0.10414662491674154,0.24852471907981344,0.031231004996498928,0.0,0.0,0.0,0.0,0.0,0.0,Hierarchical Sleeve Risk Parity
250,0.25140956600611464,0.2387523916358781,0.25365681605279167,0.15914213859546888,1.5002462185252794,-0.10595986042644434,1.2514095660061146,combined_hierarchical_risk_parity,combined_hierarchical_risk_parity_coverage_rank_sentiment,Combined,hierarchical_risk_parity,coverage_rank,0.25,Coverage-Aware Rank Sentiment,locked_holdout_2023,2023-01-03,2023-12-29,12,0.07477489944684464,0.04526030296995339,55.075824802700275,True,True,0.23644896938126095,0.15929280570290213,1.484366907456343,-0.10414662491674154,0.24852471907981344,0.031231004996498928,0.00230342225461716,-0.00015066710743324996,0.015879311068936364,-0.0018132355097028041,0.002884846926301199,0.043543894450345705,Hierarchical Sleeve Risk Parity
250,0.24929832054842027,0.2370664204173034,0.251524873374273,0.1592479456179837,1.4886623466151123,-0.10494955823655694,1.2492983205484203,combined_hierarchical_risk_parity,combined_hierarchical_risk_parity_naive_sentiment,Combined,hierarchical_risk_parity,naive,1.0,Naive Sentiment,locked_holdout_2023,2023-01-03,2023-12-29,12,0.04786083367289323,0.02114148756557281,55.21561963088511,True,False,0.23644896938126095,0.15929280570290213,1.484366907456343,-0.10414662491674154,0.24852471907981344,0.031231004996498928,0.0006174510360424379,-4.486008491844107e-05,0.0042954391587692875,-0.0008029333198154021,0.0007736014686068327,0.016629828676394304,Hierarchical Sleeve Risk Parity
250,0.30107573782474506,0.28150251383936764,0.3038180795488261,0.17991465630402087,1.5646447022286112,-0.10449136129345438,1.301075737824745,combined_maximum_sharpe,combined_maximum_sharpe,Combined,maximum_sharpe,base,0.0,Base Fund,locked_holdout_2023,2023-01-03,2023-12-29,12,0.09408698098129636,0.0,4.001343173858538,False,False,0.28150251383936764,0.17991465630402087,1.5646447022286112,-0.10449136129345438,0.30107573782474506,0.09408698098129636,0.0,0.0,0.0,0.0,0.0,0.0,Maximum Sharpe
250,0.28040893181154014,0.2654131360292755,0.2829433635905989,0.1802672682120688,1.4723312704613685,-0.10810778782951413,1.2804089318115401,combined_maximum_sharpe,combined_maximum_sharpe_coverage_rank_sentiment,Combined,maximum_sharpe,coverage_rank,0.25,Coverage-Aware Rank Sentiment,locked_holdout_2023,2023-01-03,2023-12-29,12,0.11083396470459313,0.04386678976564098,3.7990626397060665,False,True,0.28150251383936764,0.17991465630402087,1.5646447022286112,-0.10449136129345438,0.30107573782474506,0.09408698098129636,-0.01608937781009212,0.0003526119080479173,-0.09231343176724272,-0.003616426536059758,-0.02066680601320492,0.016746983723296763,Maximum Sharpe
250,0.29493278109999377,0.2770320919389916,0.29761304514636167,0.18162781195238917,1.5252735192978657,-0.1043910212839706,1.2949327810999938,combined_maximum_sharpe,combined_maximum_sharpe_naive_sentiment,Combined,maximum_sharpe,naive,1.0,Naive Sentiment,locked_holdout_2023,2023-01-03,2023-12-29,12,0.09485509854731178,0.020518343373125473,3.906563628169114,False,False,0.28150251383936764,0.17991465630402087,1.5646447022286112,-0.10449136129345438,0.30107573782474506,0.09408698098129636,-0.004470421900376054,0.0017131556483682975,-0.039371182930745485,0.00010034000948377919,-0.006142956724751292,0.0007681175660154138,Maximum Sharpe
250,0.05087643064132186,0.05602148344316331,0.05129370730355509,0.10969860307264227,0.5106854770617814,-0.08588793433473563,1.0508764306413219,combined_minimum_variance,combined_minimum_variance,Combined,minimum_variance,base,0.0,Base Fund,locked_holdout_2023,2023-01-03,2023-12-29,12,0.021877842173818232,0.0,8.783634516752851,False,False,0.05602148344316331,0.10969860307264227,0.5106854770617814,-0.08588793433473563,0.05087643064132186,0.021877842173818232,0.0,0.0,0.0,0.0,0.0,0.0,Minimum Variance
250,0.054672620262371296,0.059770870676509484,0.055121841120493675,0.11073419561899238,0.539768861302479,-0.08787473571524984,1.0546726202623713,combined_minimum_variance,combined_minimum_variance_coverage_rank_sentiment,Combined,minimum_variance,coverage_rank,0.25,Coverage-Aware Rank Sentiment,locked_holdout_2023,2023-01-03,2023-12-29,12,0.07660270052128301,0.055284414041469436,8.727941490178663,False,True,0.05602148344316331,0.10969860307264227,0.5106854770617814,-0.08588793433473563,0.05087643064132186,0.021877842173818232,0.0037493872333461756,0.0010355925463501059,0.029083384240697674,-0.0019868013805142137,0.0037961896210494395,0.05472485834746478,Minimum Variance
250,0.04898492765709084,0.05425389196389488,0.04938632895939166,0.11014206890018015,0.4925810138273709,-0.08705786447687569,1.0489849276570908,combined_minimum_variance,combined_minimum_variance_naive_sentiment,Combined,minimum_variance,naive,1.0,Naive Sentiment,locked_holdout_2023,2023-01-03,2023-12-29,12,0.04233215683130432,0.02480669385747941,8.7524178888973,False,False,0.05602148344316331,0.10969860307264227,0.5106854770617814,-0.08588793433473563,0.05087643064132186,0.021877842173818232,-0.0017675914792684294,0.00044346582753787556,-0.01810446323441045,-0.0011699301421400632,-0.0018915029842310194,0.020454314657486088,Minimum Variance
250,0.17659072903698014,0.17243871144554943,0.1781224324711974,0.13040009358142243,1.3223818074783658,-0.0980713187165051,1.1765907290369801,combined_risk_parity,combined_risk_parity,Combined,risk_parity,base,0.0,Base Fund,locked_holdout_2023,2023-01-03,2023-12-29,12,0.026132273273038256,0.0,52.63616346564162,False,False,0.17243871144554943,0.13040009358142243,1.3223818074783658,-0.0980713187165051,0.17659072903698014,0.026132273273038256,0.0,0.0,0.0,0.0,0.0,0.0,Risk Parity
250,0.1796892913847603,0.17510777516705225,0.1812498822583457,0.13053367113895906,1.341475909159423,-0.10032154989032982,1.1796892913847603,combined_risk_parity,combined_risk_parity_coverage_rank_sentiment,Combined,risk_parity,coverage_rank,0.25,Coverage-Aware Rank Sentiment,locked_holdout_2023,2023-01-03,2023-12-29,12,0.07825494989590213,0.05321615382081019,52.82389603486277,False,True,0.17243871144554943,0.13040009358142243,1.3223818074783658,-0.0980713187165051,0.17659072903698014,0.026132273273038256,0.002669063721502829,0.00013357755753662381,0.019094101681057296,-0.002250231173824724,0.003098562347780165,0.05212267662286388,Risk Parity
250,0.1773089537417447,0.1730626569662515,0.17884734721891737,0.13046719027617723,1.3264841267747607,-0.09904602883909241,1.1773089537417447,combined_risk_parity,combined_risk_parity_naive_sentiment,Combined,risk_parity,naive,1.0,Naive Sentiment,locked_holdout_2023,2023-01-03,2023-12-29,12,0.04665786383927888,0.02491618138462974,53.107287148778646,False,False,0.17243871144554943,0.13040009358142243,1.3223818074783658,-0.0980713187165051,0.17659072903698014,0.026132273273038256,0.0006239455207020794,6.709669475479796e-05,0.0041023192963949295,-0.0009747101225873189,0.0007182247047645696,0.020525590566240627,Risk Parity
250,0.1733309980747073,0.16999978021040868,0.17483238264013412,0.13315659043383085,1.276690696694327,-0.10569634529727634,1.1733309980747073,equity_equal_weight,equity_equal_weight,Equity,equal_weight,base,0.0,Base Fund,locked_holdout_2023,2023-01-03,2023-12-29,12,0.024016993453433052,0.0,49.99999999999999,False,False,0.16999978021040868,0.13315659043383085,1.276690696694327,-0.10569634529727634,0.1733309980747073,0.024016993453433052,0.0,0.0,0.0,0.0,0.0,0.0,Equal Weight
250,0.17888641841887387,0.1747944077444012,0.1804395179114766,0.1333966634343676,1.3103356804002948,-0.10703251431390903,1.1788864184188739,equity_equal_weight,equity_equal_weight_coverage_rank_sentiment,Equity,equal_weight,coverage_rank,0.25,Coverage-Aware Rank Sentiment,locked_holdout_2023,2023-01-03,2023-12-29,12,0.0806242192153592,0.05779897020081585,49.00316607502638,False,True,0.16999978021040868,0.13315659043383085,1.276690696694327,-0.10569634529727634,0.1733309980747073,0.024016993453433052,0.004794627533992513,0.00024007300053674463,0.0336449837059678,-0.0013361690166326934,0.005555420344166562,0.056607225761926144,Equal Weight
250,0.1759484165113936,0.17226417769502028,0.17747413999985895,0.13328695045990058,1.2924309326654302,-0.10599856633416194,1.1759484165113936,equity_equal_weight,equity_equal_weight_naive_sentiment,Equity,equal_weight,naive,1.0,Naive Sentiment,locked_holdout_2023,2023-01-03,2023-12-29,12,0.04624315489716956,0.026741466493368796,49.826354024097725,False,False,0.16999978021040868,0.13315659043383085,1.276690696694327,-0.10569634529727634,0.1733309980747073,0.024016993453433052,0.002264397484611602,0.00013036002606972574,0.01574023597110319,-0.0003022210368855971,0.0026174184366862807,0.02222616144373651,Equal Weight
250,0.40691504313167215,0.36337813864931484,0.41076285485557684,0.1960786183477538,1.8532267399235147,-0.12282052194626747,1.4069150431316721,equity_maximum_sharpe,equity_maximum_sharpe,Equity,maximum_sharpe,base,0.0,Base Fund,locked_holdout_2023,2023-01-03,2023-12-29,12,0.07744469872609717,0.0,2.948357787840269,False,False,0.36337813864931484,0.1960786183477538,1.8532267399235147,-0.12282052194626747,0.40691504313167215,0.07744469872609717,0.0,0.0,0.0,0.0,0.0,0.0,Maximum Sharpe
250,0.3828338520271657,0.3458639949917548,0.38642430298166497,0.19555393597420428,1.768637349428641,-0.13027397733126023,1.3828338520271657,equity_maximum_sharpe,equity_maximum_sharpe_coverage_rank_sentiment,Equity,maximum_sharpe,coverage_rank,0.25,Coverage-Aware Rank Sentiment,locked_holdout_2023,2023-01-03,2023-12-29,12,0.1007216382438166,0.053846893194471473,2.7556398333459775,False,True,0.36337813864931484,0.1960786183477538,1.8532267399235147,-0.12282052194626747,0.40691504313167215,0.07744469872609717,-0.017514143657560044,-0.0005246823735495232,-0.0845893904948738,-0.007453455384992758,-0.02408119110450646,0.02327693951771942,Maximum Sharpe
250,0.3998864736678893,0.3587169270008269,0.403658822618979,0.19811509209454103,1.8106491696737887,-0.12543405740596902,1.3998864736678893,equity_maximum_sharpe,equity_maximum_sharpe_naive_sentiment,Equity,maximum_sharpe,naive,1.0,Naive Sentiment,locked_holdout_2023,2023-01-03,2023-12-29,12,0.07842848587837163,0.025254795668504748,2.845968078867014,False,False,0.36337813864931484,0.1960786183477538,1.8532267399235147,-0.12282052194626747,0.40691504313167215,0.07744469872609717,-0.0046612116484879285,0.0020364737467872263,-0.04257757024972597,-0.0026135354597015548,-0.00702856946378283,0.0009837871522744568,Maximum Sharpe
250,0.050875793000493275,0.05602086732042012,0.051293064306384695,0.10969856267902503,0.5106800486013261,-0.08588797585129693,1.0508757930004933,equity_minimum_variance,equity_minimum_variance,Equity,minimum_variance,base,0.0,Base Fund,locked_holdout_2023,2023-01-03,2023-12-29,12,0.021877686792241596,0.0,8.783634396480847,False,False,0.05602086732042012,0.10969856267902503,0.5106800486013261,-0.08588797585129693,0.050875793000493275,0.021877686792241596,0.0,0.0,0.0,0.0,0.0,0.0,Minimum Variance
250,0.05467200981561837,0.05977028358694597,0.05512122552807819,0.11073416340185864,0.539763716550937,-0.08787490493564087,1.0546720098156184,equity_minimum_variance,equity_minimum_variance_coverage_rank_sentiment,Equity,minimum_variance,coverage_rank,0.25,Coverage-Aware Rank Sentiment,locked_holdout_2023,2023-01-03,2023-12-29,12,0.07660295945851579,0.05528439741074926,8.727943064180351,False,True,0.05602086732042012,0.10969856267902503,0.5106800486013261,-0.08588797585129693,0.050875793000493275,0.021877686792241596,0.0037494162665258485,0.00103560072283361,0.029083667949610925,-0.001986929084343947,0.0037962168151250975,0.054725272666274194,Minimum Variance
250,0.048984319222590944,0.054253303290526786,0.049385715422732845,0.11014203309764023,0.49257582926975363,-0.08705791211041869,1.048984319222591,equity_minimum_variance,equity_minimum_variance_naive_sentiment,Equity,minimum_variance,naive,1.0,Naive Sentiment,locked_holdout_2023,2023-01-03,2023-12-29,12,0.04233229308392778,0.024806693029080052,8.752417632673223,False,False,0.05602086732042012,0.10969856267902503,0.5106800486013261,-0.08588797585129693,0.050875793000493275,0.021877686792241596,-0.001767564029893337,0.0004434704186151994,-0.01810421933157247,-0.0011699362591217621,-0.0018914737779023305,0.020454606291686186,Minimum Variance
250,0.13935368661224823,0.13932531859419625,0.14054343859939533,0.12508180862931437,1.1138735530047632,-0.09783815026914133,1.1393536866122482,equity_risk_parity,equity_risk_parity,Equity,risk_parity,base,0.0,Base Fund,locked_holdout_2023,2023-01-03,2023-12-29,12,0.02291765319713279,0.0,45.90308251205456,False,False,0.13932531859419625,0.12508180862931437,1.1138735530047632,-0.09783815026914133,0.13935368661224823,0.02291765319713279,0.0,0.0,0.0,0.0,0.0,0.0,Risk Parity
250,0.14275715274858136,0.14238343335578837,0.14397775590725992,0.125492261629106,1.1345993092116264,-0.09977342579163473,1.1427571527485814,equity_risk_parity,equity_risk_parity_coverage_rank_sentiment,Equity,risk_parity,coverage_rank,0.25,Coverage-Aware Rank Sentiment,locked_holdout_2023,2023-01-03,2023-12-29,12,0.08011160746609183,0.05820869022236442,46.17583445078179,False,True,0.13932531859419625,0.12508180862931437,1.1138735530047632,-0.09783815026914133,0.13935368661224823,0.02291765319713279,0.0030581147615921234,0.00041045299979164396,0.020725756206863233,-0.001935275522493396,0.003403466136333133,0.05719395426895904,Risk Parity
250,0.1402324072253489,0.14012635742304672,0.14143011664283933,0.12527303010646657,1.1185676382534746,-0.09853055852888482,1.140232407225349,equity_risk_parity,equity_risk_parity_naive_sentiment,Equity,risk_parity,naive,1.0,Naive Sentiment,locked_holdout_2023,2023-01-03,2023-12-29,12,0.04564234296393676,0.027188876813100255,46.338504088984045,False,False,0.13932531859419625,0.12508180862931437,1.1138735530047632,-0.09783815026914133,0.13935368661224823,0.02291765319713279,0.0008010388288504644,0.00019122147715219806,0.004694085248711399,-0.0006924082597434822,0.0008787206131006808,0.02272468976680397,Risk Parity
